"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
"ENSG00000198223",171.557913728426,-11.3662342030356,0.780013293549817,1.4753299399361e-49,1.84533039445591e-47,"ENSG00000198223"
"ENSG00000124313",570.296244651955,-4.11781946417218,0.630110070772711,4.00028824271234e-12,5.47082700491944e-11,"ENSG00000124313"
"ENSG00000188706",1540.30544114993,-0.953318022102509,0.345672970110005,0.00111147918693657,0.00426777867902903,"ENSG00000188706"
"ENSG00000196507",491.783753886188,-1.77505275811482,0.230934679195576,7.21672788688913e-16,1.3642251538824e-14,"ENSG00000196507"
"ENSG00000123575",1151.89515111046,-0.558425188665512,0.189996049705502,0.00185514806377505,0.00672093769327339,"ENSG00000123575"
"ENSG00000182378",2173.44587289866,-1.54300244026652,0.128733115988904,1.58881122460705e-34,9.65476197398362e-33,"ENSG00000182378"
"ENSG00000122121",60.4894146390195,4.15233119185814,0.647775442788187,9.1764702811946e-12,1.21191580013718e-10,"ENSG00000122121"
"ENSG00000240143",1.94291871744933,-1.7171588692463,1.08881436185712,0.00827505209961966,0.024364700303734,"ENSG00000240143"
"ENSG00000101938",55.824920876905,3.98926784672632,3.37252757228818,0.00542881143812157,0.0169475343761409,"ENSG00000101938"
"ENSG00000077264",156.320077496412,6.44939196954847,1.33044916418898,1.25496897776487e-07,1.01407574006793e-06,"ENSG00000077264"
"ENSG00000077274",235.028615841636,10.4467867582417,1.11033169194968,2.92365579887547e-22,8.46002878109209e-21,"ENSG00000077274"
"ENSG00000102359",88.3515275236119,-9.3711241327266,0.781375312719157,4.37754944631536e-34,2.56159175105148e-32,"ENSG00000102359"
"ENSG00000005893",5007.84084029509,-2.78639740209185,0.429610616494294,7.70484139735564e-12,1.02395201028827e-10,"ENSG00000005893"
"ENSG00000232119",1422.22974370167,-0.640340595533371,0.0767730321751569,3.80714625736438e-17,7.91459304015384e-16,"ENSG00000232119"
"ENSG00000158290",2620.29297204811,-2.03050221627116,0.222689930092251,6.03276824325847e-21,1.60690035398737e-19,"ENSG00000158290"
"ENSG00000228836",1.55979103888973,-4.19616952192295,1.39217335878732,8.28521118473378e-05,0.000418146863743314,"ENSG00000228836"
"ENSG00000169446",863.061629255768,0.88811984497661,0.344983796510471,0.00230530885823776,0.00810157020950792,"ENSG00000169446"
"ENSG00000077279",1823.09457391621,13.3430177531489,1.07775376390106,8.32166572950891e-38,6.00500200803192e-36,"ENSG00000077279"
"ENSG00000046653",869.414064075752,5.12352947164407,0.756514076162931,1.19073184865352e-12,1.7135464700254e-11,"ENSG00000046653"
"ENSG00000147044",559.586336804866,10.358408365422,1.02026374686409,2.05306736298273e-25,7.31945844378176e-24,"ENSG00000147044"
"ENSG00000223486",95.6290404509717,9.27716966074534,1.0395547129981,4.89244987598315e-20,1.22695449312563e-18,"ENSG00000223486"
"ENSG00000214045",2.34077741473338,-4.54128216079641,1.22773651483149,9.51516129202862e-06,5.72416085822459e-05,"ENSG00000214045"
"ENSG00000183337",2347.59450235184,3.34726381381565,0.215626268297215,1.66831766271942e-55,2.75171581962496e-53,"ENSG00000183337"
"ENSG00000189369",455.474621316477,0.625532217492813,0.213189678688104,0.00162626535488073,0.00598563752920116,"ENSG00000189369"
"ENSG00000225925",15.5177616811983,-7.78254620626115,1.07493723631088,7.2392497579151e-14,1.16898891061244e-12,"ENSG00000225925"
"ENSG00000181704",1925.12236301444,-0.694099756327128,0.21604054789322,0.000550015485910002,0.0022839832440908,"ENSG00000181704"
"ENSG00000186787",183.503264166923,-1.06464653553516,0.210845742837151,5.80346143917587e-08,4.92790062013478e-07,"ENSG00000186787"
"ENSG00000165376",2.36980842611405,-2.43203163524485,1.19482602718418,0.00167110442181045,0.0061311273085221,"ENSG00000165376"
"ENSG00000176746",7.55231784616256,-1.65698343491051,0.735108937424431,0.00147761526378491,0.0055087596377992,"ENSG00000176746"
"ENSG00000178146",1.63288735924868,2.43589466446946,1.60199729296208,0.00590927275273379,0.0182312907260345,"ENSG00000178146"
"ENSG00000125675",44.1249103325091,5.59278806491076,2.95449289400848,0.000909707625810401,0.0035702069838152,"ENSG00000125675"
"ENSG00000101850",7.3431680764144,-3.42010624947353,0.926103594526868,9.4728695965323e-06,5.70100385762436e-05,"ENSG00000101850"
"ENSG00000123595",303.578751679258,-1.01109289468554,0.251688892253042,9.40137739958995e-06,5.66592949524775e-05,"ENSG00000123595"
"ENSG00000243279",535.376801488725,-1.32671511282057,0.244085330161052,3.19372443296441e-09,3.19574712510529e-08,"ENSG00000243279"
"ENSG00000134590",2650.25124010506,-0.769942663109728,0.305776230362235,0.00378673075696204,0.0124587758212674,"ENSG00000134590"
"ENSG00000286964",77.6893867819772,0.774583246027031,0.304662620164917,0.00349365532508318,0.0116412519928596,"ENSG00000286964"
"ENSG00000169551",90.0711837924704,-7.20521410190177,0.47726398945626,3.76385410198157e-52,5.15922996746049e-50,"ENSG00000169551"
"ENSG00000236491",1.76106843074597,-3.904299596764,1.39063231146704,0.000150681718636798,0.000715601093459587,"ENSG00000236491"
"ENSG00000186376",512.902509254963,1.10609139843851,0.425499645554705,0.0011913262707308,0.00454530037125927,"ENSG00000186376"
"ENSG00000288722",265.404779475912,-0.536489695702872,0.221651504343309,0.00872174796370556,0.0254588111695375,"ENSG00000288722"
"ENSG00000271147",85.5326229099515,1.02698746840105,0.317431900051394,0.000186263762660197,0.000868777484663837,"ENSG00000271147"
"ENSG00000198932",223.142692032844,2.36059622937501,0.449232794054519,1.03123074763217e-08,9.64677962392336e-08,"ENSG00000198932"
"ENSG00000101888",676.377302779823,-3.47040279750973,0.585636352945924,1.98963734469753e-10,2.29014277034031e-09,"ENSG00000101888"
"ENSG00000068366",1467.42454370712,-1.18233501649576,0.320653971131458,2.16974913318987e-05,0.000122546941165055,"ENSG00000068366"
"ENSG00000174460",30.6332162606179,2.5532315631382,1.57388963275497,0.00438223712922797,0.0141046404740146,"ENSG00000174460"
"ENSG00000056998",386.505028077973,-5.00441472348394,1.11062267322662,4.24477857040726e-07,3.18958718160339e-06,"ENSG00000056998"
"ENSG00000006756",480.285699792183,-2.07350031614801,0.477634763141209,7.2001982657609e-07,5.22968187127695e-06,"ENSG00000006756"
"ENSG00000062096",0.848261223842589,-2.1351996532254,1.77651614781026,0.0146359024131623,0.0391966414970754,"ENSG00000062096"
"ENSG00000187325",653.756016218171,0.596066460844341,0.246002769770264,0.00763922056602177,0.0227479180806872,"ENSG00000187325"
"ENSG00000147050",628.177610349422,0.84744188690299,0.197342550127508,4.86726810026012e-06,3.08575546149332e-05,"ENSG00000147050"
"ENSG00000157399",125.283393186669,-8.82928659573893,0.679795876713421,2.05970867655152e-39,1.61859672150262e-37,"ENSG00000157399"
"ENSG00000102174",29.836681582434,-2.31864682565861,0.463350361968089,3.6304614686083e-08,3.15617789823784e-07,"ENSG00000102174"
"ENSG00000099399",744.955786832354,-10.3740243652076,0.560994035323862,1.71369996770807e-77,6.351056707485e-75,"ENSG00000099399"
"ENSG00000229967",30.8732536564613,-8.54343008885192,0.863790186953564,6.91135078673223e-24,2.21895015258732e-22,"ENSG00000229967"
"ENSG00000102287",284.562827101694,-12.0669743331491,0.797405259917339,1.80148408194622e-53,2.65091914980115e-51,"ENSG00000102287"
"ENSG00000067842",382.699789163211,1.61097434253901,1.03112487602112,0.00943173364962032,0.0272267730000916,"ENSG00000067842"
"ENSG00000156500",185.402499788799,-1.30700505501453,0.32569482134113,4.11981512533666e-06,2.6386330328031e-05,"ENSG00000156500"
"ENSG00000130066",869.691428069913,-3.22056972350434,0.516891297002174,3.2987788151973e-11,4.11067003957691e-10,"ENSG00000130066"
"ENSG00000130052",362.137722990391,-5.79176463442363,0.675423612266495,1.46633877978436e-18,3.33217440048045e-17,"ENSG00000130052"
"ENSG00000198798",2.46816231533205,-4.87329902944186,1.44047057389235,2.80343894676646e-05,0.000155643487595677,"ENSG00000198798"
"ENSG00000147174",63.2858073047065,-2.3534438448738,0.41088413740402,7.76928094464384e-10,8.41971280423333e-09,"ENSG00000147174"
"ENSG00000267978",27.1920162045812,-6.37537511847218,0.710091872332489,5.0378435661064e-20,1.26236248757052e-18,"ENSG00000267978"
"ENSG00000126890",871.6936809878,-12.6012612023123,0.783999706633125,3.91368394722039e-60,8.04690948024719e-58,"ENSG00000126890"
"ENSG00000126016",589.622794553057,-0.765100817362274,0.221208094579912,0.000189087114133584,0.000880031950259855,"ENSG00000126016"
"ENSG00000268350",18.6224743235019,-1.07152460306017,0.305213885792301,5.93975960127814e-05,0.000309289927963172,"ENSG00000268350"
"ENSG00000268940",1.35914863001897,-3.19642964258273,1.5552931466904,0.00120825216810664,0.00459973669867839,"ENSG00000268940"
"ENSG00000214717",1271.54328253164,-1.08541310928227,0.509142920125881,0.0046442908962504,0.0148239412209768,"ENSG00000214717"
"ENSG00000230542",2.07321723846555,-3.60417894830803,2.08943763215735,0.00238245383643606,0.00834428674786769,"ENSG00000230542"
"ENSG00000124343",312.587125242663,-11.8621404122028,0.778374140394436,4.36259257590458e-54,6.64774957035937e-52,"ENSG00000124343"
"ENSG00000072506",2236.94074176435,1.13264964046914,0.397711302338224,0.000514608211414077,0.00215573875222428,"ENSG00000072506"
"ENSG00000189420",110.858331222685,9.47753435493958,1.04429732209672,1.12829806911307e-20,2.94781372817278e-19,"ENSG00000189420"
"ENSG00000269586",11.3684768650515,-7.50106857281784,0.853529413092429,2.84878501050636e-19,6.78173491121256e-18,"ENSG00000269586"
"ENSG00000067840",3489.79186067717,4.67995349996074,0.40977109057509,2.84372266142465e-31,1.43231058008904e-29,"ENSG00000067840"
"ENSG00000147124",352.661790543832,1.1744085228226,0.198778453229811,3.03937204912372e-10,3.44167897180856e-09,"ENSG00000147124"
"ENSG00000183837",49.5472461528172,6.83801107045675,1.22946568311039,3.47594917112954e-09,3.4551164956337e-08,"ENSG00000183837"
"ENSG00000076770",577.667651441243,2.00840092047296,0.345422515670073,3.55559460667556e-10,3.98861713369931e-09,"ENSG00000076770"
"ENSG00000179083",18.1032463783482,-4.38316934561057,0.678007900384853,6.80362340208517e-12,9.10151385504433e-11,"ENSG00000179083"
"ENSG00000101977",4.5064865452796,-1.17291288370976,0.717041626925953,0.0134620717899296,0.0365750686090956,"ENSG00000101977"
"ENSG00000147381",58.8909683350724,-9.8596189653819,0.779996642134828,1.13736947475793e-37,8.16810867530101e-36,"ENSG00000147381"
"ENSG00000076716",491.415230934727,-3.79619620660932,2.03565160843934,0.00164304039105248,0.00603997422226358,"ENSG00000076716"
"ENSG00000203952",3.68406616732787,2.57215025242504,2.20270402434656,0.0124169458296804,0.0342658849844804,"ENSG00000203952"
"ENSG00000184205",1766.85972887776,2.23436736695529,0.650986186553861,2.71807323017042e-05,0.000151211712928995,"ENSG00000184205"
"ENSG00000126012",6364.69127687546,-0.449537340639089,0.118698883303738,0.000109328937238339,0.000536265582836225,"ENSG00000126012"
"ENSG00000227083",1.38773664899199,-2.66967656733177,1.50664148664283,0.0029004891720654,0.00990743152806748,"ENSG00000227083"
"ENSG00000236337",10.2103440279804,1.43990544417367,0.569963728503837,0.000818987546639836,0.00324942997126371,"ENSG00000236337"
"ENSG00000219507",8.48398000125776,-0.948163221465538,0.430771868291377,0.00536411050747072,0.016775209222186,"ENSG00000219507"
"ENSG00000157625",415.845085822531,10.6307989887427,1.02605305548218,2.00551164998234e-26,7.6497400534714e-25,"ENSG00000157625"
"ENSG00000231937",5.95092639877341,-3.69511868740695,0.763384538586491,7.23489139682964e-08,6.05982714401309e-07,"ENSG00000231937"
"ENSG00000102081",920.71423740622,0.433926476273097,0.126676145573824,0.000443925789190751,0.00188917043744218,"ENSG00000102081"
"ENSG00000171402",4.31368084298016,-1.78163842045191,1.13865403836804,0.00807846107479911,0.0238617852016525,"ENSG00000171402"
"ENSG00000189221",111.383076422453,1.63763977113439,0.978013220514331,0.00700889649000058,0.0211521125699535,"ENSG00000189221"
"ENSG00000101825",18.2183947368963,-8.18638916138766,0.81626747483666,1.92835947892029e-24,6.45344740219712e-23,"ENSG00000101825"
"ENSG00000228459",34.9576485014988,-9.1310558697134,0.772910621330543,4.15926874104261e-33,2.34848858815048e-31,"ENSG00000228459"
"ENSG00000205777",20.7858820954221,-8.31057829355467,0.905751346967288,7.16819372186372e-21,1.89754856557872e-19,"ENSG00000205777"
"ENSG00000268089",88.2950960772002,4.5836865970344,0.538807234132112,1.382530112215e-18,3.14648759958925e-17,"ENSG00000268089"
"ENSG00000147383",781.797703492905,-0.74711808425439,0.323133374278782,0.00696623819230497,0.0210424133925139,"ENSG00000147383"
"ENSG00000198883",3.59724156764979,-4.82778253806072,1.20906059950255,3.37796212947223e-06,2.19487110745946e-05,"ENSG00000198883"
"ENSG00000147394",133.02934074296,1.05593396676361,0.44480097218881,0.002582411971258,0.00894753289071953,"ENSG00000147394"
"ENSG00000130741",8489.83859093912,-0.665148489546985,0.177901649835357,8.57284367063268e-05,0.000431358019022331,"ENSG00000130741"
"ENSG00000101871",830.753409759705,-3.44733903037384,0.383643199294822,1.72195444365241e-20,4.45231269974176e-19,"ENSG00000101871"
"ENSG00000171100",151.615694748004,-1.65021592701604,0.467097642247407,2.00886094601532e-05,0.000114060897935377,"ENSG00000171100"
"ENSG00000102181",1839.01538615352,-1.61246533033625,0.301243156835097,3.73182909679998e-09,3.68991362506056e-08,"ENSG00000102181"
"ENSG00000188158",838.720084792741,1.24850777610213,0.81413171397889,0.0152532102880864,0.0405352443022368,"ENSG00000188158"
"ENSG00000147145",0.87184570394481,-2.13055285565609,1.79417507604569,0.0151635947849056,0.0403506738629625,"ENSG00000147145"
"ENSG00000269335",238.313402049091,-0.84851397118217,0.296854289353765,0.00111576065383326,0.00428202749519568,"ENSG00000269335"
"ENSG00000223749",997.612237845769,-1.34931639776917,0.931659463273339,0.0162789509417815,0.0428664761685384,"ENSG00000223749"
"ENSG00000156504",1608.94241978954,-1.00633367593711,0.280017054002148,5.30332350592616e-05,0.000279103205337302,"ENSG00000156504"
"ENSG00000102225",4427.07256418341,-0.642590416024796,0.177248580436962,0.000140805454181004,0.000672742150097016,"ENSG00000102225"
"ENSG00000181433",47.3092841326962,-9.52572257334046,0.816708870235415,2.05220832242391e-32,1.1180624615398e-30,"ENSG00000181433"
"ENSG00000102034",501.424601433056,-2.04536326654817,0.466390656085978,5.84030058431707e-07,4.30444348737084e-06,"ENSG00000102034"
"ENSG00000120500",24.5178542307291,-1.77708857776801,0.483022363084873,1.08662754330973e-05,6.45291240803457e-05,"ENSG00000120500"
"ENSG00000017483",9.27600249636839,1.73465554649398,0.767990618807259,0.00137049756178844,0.00514519338510847,"ENSG00000017483"
"ENSG00000133142",1119.98978248217,-1.06167078452442,0.29326975809551,4.01963210139425e-05,0.000216595469487981,"ENSG00000133142"
"ENSG00000196632",110.581661913891,2.04979911348718,0.84857353307768,0.00072248754536443,0.00290123250186585,"ENSG00000196632"
"ENSG00000185515",361.000991408757,0.581961669886979,0.280437535122078,0.0188118477466887,0.0483818418015634,"ENSG00000185515"
"ENSG00000102024",1912.21203047346,-1.22149300483446,0.238914462795849,2.48199420897893e-08,2.20239385632097e-07,"ENSG00000102024"
"ENSG00000101972",3098.71313645157,-0.43966553655585,0.174745044631407,0.00795046880286623,0.0235346734043232,"ENSG00000101972"
"ENSG00000130032",12.6646359903413,-7.2221436685909,0.963791824009929,1.18283194629559e-14,2.03714470429417e-13,"ENSG00000130032"
"ENSG00000102003",3115.56720690483,7.38128463239585,0.710508956553308,5.64112934058409e-26,2.09063039104931e-24,"ENSG00000102003"
"ENSG00000204116",334.075330427707,-1.1925105786579,0.34570938447621,5.34661685425241e-05,0.00028108597433941,"ENSG00000204116"
"ENSG00000179304",18.0160612459689,-0.820782061843143,0.380911491297952,0.00844410462005822,0.0247687684766003,"ENSG00000179304"
"ENSG00000165175",2074.92458677117,6.80335971764651,0.550214884981402,8.75604829785918e-36,5.73903523697456e-34,"ENSG00000165175"
"ENSG00000241476",21.2686931550424,-8.00941423660288,0.877230184980554,1.17937752915757e-20,3.06791456219939e-19,"ENSG00000241476"
"ENSG00000198947",132.801613467544,9.71593165364302,1.05673416340309,3.35129463517459e-21,9.07964924668827e-20,"ENSG00000198947"
"ENSG00000182583",11.154247388491,-6.74006002598287,0.887110030984827,5.29920285730618e-15,9.41282666115233e-14,"ENSG00000182583"
"ENSG00000260802",154.787172943534,8.36748071768316,1.25338129888696,3.23013012971237e-12,4.46022430376429e-11,"ENSG00000260802"
"ENSG00000130985",10595.4734765463,-1.09384154225307,0.194193013844916,2.07434123214167e-09,2.13179217554471e-08,"ENSG00000130985"
"ENSG00000147123",1942.04665883652,1.25891335296186,0.289402144528188,1.01093358588941e-06,7.16412070699107e-06,"ENSG00000147123"
"ENSG00000198088",39.0488729009835,6.37286451591876,1.40857760647707,5.25549571526845e-07,3.90024044194421e-06,"ENSG00000198088"
"ENSG00000165240",1225.00152236355,1.0962210264224,0.466425300861149,0.00251129584060705,0.00873642251004553,"ENSG00000165240"
"ENSG00000242520",6.09756282889325,-1.54593967486346,0.959780012480066,0.0089454385774762,0.0260030135235071,"ENSG00000242520"
"ENSG00000266710",10.4203100207063,3.45110391879867,2.70770691293533,0.0065852809237279,0.0200307577312177,"ENSG00000266710"
"ENSG00000010671",14.8893383738765,3.34299263836605,0.750986118481635,4.60358425049924e-07,3.4376864581029e-06,"ENSG00000010671"
"ENSG00000102109",2714.38837806429,11.5714748015219,0.719148841472319,8.92275005204716e-60,1.79766465645908e-57,"ENSG00000102109"
"ENSG00000102103",957.761304745295,1.02150522930873,0.305725157599849,0.000129764558588849,0.000624563457476135,"ENSG00000102103"
"ENSG00000126768",1198.96562160174,0.99921548061253,0.249139592231142,1.0061239375702e-05,6.01290752178377e-05,"ENSG00000126768"
"ENSG00000102100",1608.97378883135,-1.83611612403179,0.227787171948949,4.02352668984164e-17,8.34708000707368e-16,"ENSG00000102100"
"ENSG00000102096",446.582782078445,-0.540575583353289,0.233555012480197,0.0114086657472866,0.0319147085143785,"ENSG00000102096"
"ENSG00000068308",2977.14374353298,-1.08713637170964,0.232438465947393,3.54962461555574e-07,2.69013333335945e-06,"ENSG00000068308"
"ENSG00000067445",1806.47013505144,1.16915472642515,0.255357326639526,4.39617020586899e-07,3.29674327779119e-06,"ENSG00000067445"
"ENSG00000086717",148.290805096101,5.45932852529167,0.677222998037669,9.24919951826697e-17,1.86593898077188e-15,"ENSG00000086717"
"ENSG00000223611",2.99952034386706,2.62753928501022,1.64873426957317,0.00453715235912553,0.01453118283032,"ENSG00000223611"
"ENSG00000067992",627.144655689984,0.774766960570834,0.355405165258589,0.0089955511031012,0.026143619766095,"ENSG00000067992"
"ENSG00000196440",836.409649832311,4.76452920360951,0.447141382543768,1.47814867627415e-27,6.00440393952284e-26,"ENSG00000196440"
"ENSG00000234469",1.34293805023396,-2.52889940532251,2.03567935131816,0.0107609723302348,0.0304031650241241,"ENSG00000234469"
"ENSG00000184905",10.6168575604662,6.17974110511615,1.10311002111369,2.51969500138306e-09,2.56228740672487e-08,"ENSG00000184905"
"ENSG00000198814",214.415434501088,10.3814084133249,1.05060131109327,3.11196039981646e-24,1.0254438994741e-22,"ENSG00000198814"
"ENSG00000122126",1788.1830135357,-0.411753445305704,0.120162128063208,0.000456013964330545,0.00193403266392182,"ENSG00000122126"
"ENSG00000013563",800.681585839646,-2.84489311773593,0.270218006429569,6.39701854620925e-27,2.51350915888293e-25,"ENSG00000013563"
"ENSG00000160219",9.14280948372259,-3.72001762755304,0.879400777402765,1.152140603151e-06,8.08773464614858e-06,"ENSG00000160219"
"ENSG00000102362",53.833007949442,-2.16976126940407,1.4002286581488,0.00638417423465741,0.0195000535561844,"ENSG00000102362"
"ENSG00000047644",793.066724798866,-1.33969438423677,0.852021348732238,0.0123601731955717,0.0341276678040612,"ENSG00000047644"
"ENSG00000204131",2189.1708450718,2.97162548027044,0.339939332807223,2.03554968854621e-19,4.90017370492931e-18,"ENSG00000204131"
"ENSG00000089472",26.4388747472978,-7.29055442011903,0.850524219367807,1.93135093852899e-18,4.36575480600165e-17,"ENSG00000089472"
"ENSG00000166432",143.926786939797,2.31006632124517,0.855684883473475,0.000285036321612791,0.00126845514337755,"ENSG00000166432"
"ENSG00000158352",50.6114280081357,3.8357295695357,3.33961809623024,0.00621065034082742,0.0190222949271807,"ENSG00000158352"
"ENSG00000184368",87.7204402629501,3.40024836161402,1.34914997465788,0.000350679819647435,0.00152787481944795,"ENSG00000184368"
"ENSG00000201592",1.94509820900584,-1.76718335640096,1.22132072257609,0.0107991585757078,0.0304880975532937,"ENSG00000201592"
"ENSG00000177189",1158.83182932606,-0.665893478304235,0.169288254372079,3.90205079011611e-05,0.000210865279331225,"ENSG00000177189"
"ENSG00000231566",3.30230265632965,-4.62302819111752,2.0013286231054,0.000500504340332232,0.00210223027737978,"ENSG00000231566"
"ENSG00000233928",2.85995929021798,-3.19653031693914,0.912128843575967,1.88273858153033e-05,0.000107244647967664,"ENSG00000233928"
"ENSG00000287918",5.76125350555218,1.48302331408828,0.679764483601365,0.00215097795324758,0.00763692574553982,"ENSG00000287918"
"ENSG00000234129",22.7780799249803,-0.860470666094075,0.344301095989222,0.00308215024829906,0.0104321872030319,"ENSG00000234129"
"ENSG00000235385",4.93762094967269,-6.27816961264444,0.942404517060811,3.95502023824216e-12,5.41385100464165e-11,"ENSG00000235385"
"ENSG00000235703",137.498305338314,-1.56247927965426,0.501328380259294,0.000100890583810206,0.000500454014986862,"ENSG00000235703"
"ENSG00000227486",4.72571735485347,-2.78167229889065,0.762698186977267,1.21595192111455e-05,7.15718837645836e-05,"ENSG00000227486"
"ENSG00000229335",10.8388628986095,1.7117421398701,0.885013189793721,0.00339073908388709,0.0113315990526372,"ENSG00000229335"
"ENSG00000289007",73.9980675494945,-7.98921175324698,0.961108183621846,1.56533633727224e-17,3.34447199349292e-16,"ENSG00000289007"
"ENSG00000288817",20.0737580116097,-2.09069389764701,0.528280052268554,3.67064782837932e-06,2.3681318968433e-05,"ENSG00000288817"
"ENSG00000223773",86.2933424726342,-3.20772992561078,1.30360648702879,0.000427348952178291,0.00182691372763317,"ENSG00000223773"
"ENSG00000289575",85.2184538972207,-8.30901563106673,0.64141350432063,3.8353572226385e-39,2.97502812574639e-37,"ENSG00000289575"
"ENSG00000288856",3.2733704298659,3.27354629885101,1.3782153162574,0.000526869078540639,0.00220157055522153,"ENSG00000288856"
"ENSG00000226310",20.2699764705949,-2.21428704228931,0.525326032990067,1.3077446328904e-06,9.11474022167095e-06,"ENSG00000226310"
"ENSG00000258545",23.2136143372415,-3.15117302360872,0.655169828447972,9.17756433056982e-08,7.56248431620575e-07,"ENSG00000258545"
"ENSG00000236751",23.13494722008,-8.16502524061493,0.821003856869411,4.50993989076148e-24,1.47156397370401e-22,"ENSG00000236751"
"ENSG00000287757",3.35292006210109,3.93581143597549,1.62497098585827,0.000416721745129652,0.00178555096589309,"ENSG00000287757"
"ENSG00000203930",835.17565429916,12.0913965136324,1.19836822545795,8.65651546870032e-26,3.16902363237701e-24,"ENSG00000203930"
"ENSG00000270069",217.529147863576,-11.6801818009445,0.806140697489419,3.75927233698607e-49,4.56880956615323e-47,"ENSG00000270069"
"ENSG00000226530",28.7417853204043,6.03328404965676,1.25191253544629,1.33543408002168e-07,1.07533250129214e-06,"ENSG00000226530"
"ENSG00000171004",1300.70126925171,11.0080741330262,0.936604290991314,2.92565883854632e-33,1.66335895216519e-31,"ENSG00000171004"
"ENSG00000272267",7.1883847718113,2.32613583994879,0.922861299346196,0.000475521393477755,0.0020091029853355,"ENSG00000272267"
"ENSG00000254839",2.63671556360773,-4.43896736327294,1.09416131505893,2.46306481921567e-06,1.63971455877422e-05,"ENSG00000254839"
"ENSG00000272505",30.19365467157,1.33000367094099,0.910502042505239,0.0162008880105904,0.0427021210984206,"ENSG00000272505"
"ENSG00000205879",1.8132135920596,2.06677551085148,1.78844008847995,0.0169503964717427,0.0443042186926638,"ENSG00000205879"
"ENSG00000104213",887.566440540774,-4.83602474216033,0.528344087254212,5.01245118719781e-21,1.34227272246647e-19,"ENSG00000104213"
"ENSG00000253130",2.98338439085699,-5.28087036353727,1.29807473088578,2.7633236539202e-06,1.82112431980309e-05,"ENSG00000253130"
"ENSG00000154359",303.281453661633,-0.758195999550956,0.245573285269778,0.000701528905933592,0.00282749680816602,"ENSG00000154359"
"ENSG00000280294",53.6486666323071,1.54699326912325,0.505674894204642,0.0001253675093728,0.000606023713987452,"ENSG00000280294"
"ENSG00000248896",13.6880905313988,2.32110604880463,0.698183163949343,3.92406725165861e-05,0.000211978720222314,"ENSG00000248896"
"ENSG00000269918",186.972603758537,0.62725287047094,0.262083872610644,0.00768695953978267,0.0228794858537945,"ENSG00000269918"
"ENSG00000275342",373.400341314711,-3.10969584302059,0.626917998387465,4.4507913343102e-08,3.82284134662827e-07,"ENSG00000275342"
"ENSG00000168546",433.446893186828,9.58731420458639,1.82439946583221,8.3717407465679e-09,7.93531056113741e-08,"ENSG00000168546"
"ENSG00000287812",2.17203548686004,-3.20388056368099,2.02332776560967,0.00373029440430167,0.0123068147843424,"ENSG00000287812"
"ENSG00000254093",181.739742886652,1.98732249482221,0.39398556579542,2.39709256014121e-08,2.13146687093836e-07,"ENSG00000254093"
"ENSG00000198791",2225.39736139193,0.844158988716799,0.226068809028752,5.21368093586694e-05,0.000274674426138627,"ENSG00000198791"
"ENSG00000179388",20.136663382622,-1.64580390450607,0.631204545873482,0.000517971339229367,0.00216740753168754,"ENSG00000179388"
"ENSG00000164743",54.1138954401366,1.05860732544677,0.374124659881523,0.000660970643153098,0.00268887322484957,"ENSG00000164743"
"ENSG00000248235",1.09750379878303,-2.64401871890956,1.56804158566114,0.00360887419578189,0.011960123038549,"ENSG00000248235"
"ENSG00000175445",2.27049099726128,2.95575388760005,1.75816981746261,0.00323150292411444,0.0108605560097393,"ENSG00000175445"
"ENSG00000254936",11.3258884956213,1.15816452241867,0.667852684752954,0.0109355451383107,0.0308151815926921,"ENSG00000254936"
"ENSG00000156006",2.55946104416363,-2.66676427979626,1.16606824853238,0.000790774999650616,0.0031466429897285,"ENSG00000156006"
"ENSG00000171056",268.598833012571,7.10194645101574,0.616466467623869,2.21406783636783e-31,1.12460410118318e-29,"ENSG00000171056"
"ENSG00000253632",1.87640098264858,-2.17365955670825,1.24915413414683,0.00401514796343005,0.0130694287791169,"ENSG00000253632"
"ENSG00000036565",2922.42247502452,14.0063266518808,1.09129077316613,5.98391938392597e-41,5.08870470215506e-39,"ENSG00000036565"
"ENSG00000156687",124.636649566563,4.01802097800965,2.93986476081871,0.0042954592339549,0.0138665868097744,"ENSG00000156687"
"ENSG00000038945",3.16592229212276,-5.15766088459401,1.05699592079084,7.87221317741725e-08,6.55704681944752e-07,"ENSG00000038945"
"ENSG00000286804",9.80955502970691,1.93460749834077,0.859114879682461,0.00122125764414301,0.00464062445816824,"ENSG00000286804"
"ENSG00000120885",4473.18303586547,-1.37769733925023,0.863387009926567,0.0111623313085218,0.0313541708197357,"ENSG00000120885"
"ENSG00000253457",27.4226421078306,4.68720227979633,0.811637798169697,5.50608856932078e-10,6.07227306254373e-09,"ENSG00000253457"
"ENSG00000253425",3.05902199624096,2.26815886092676,1.74320479213928,0.0107930965022637,0.0304738491254189,"ENSG00000253425"
"ENSG00000177669",35.4149059469598,3.68364697787232,0.857263181222866,8.69834926572296e-07,6.24081612351189e-06,"ENSG00000177669"
"ENSG00000147459",1608.00069622812,-1.94633239269005,0.574715809905793,3.24950357593404e-05,0.000178135222509065,"ENSG00000147459"
"ENSG00000168077",1591.87062791673,-1.15062600129821,0.736395600983309,0.0164956064245927,0.0433386806854693,"ENSG00000168077"
